股票代码,股票简称,一级行业,二级行业,三级行业
002342.SZ,巨力索具,机械设备,通用设备,金属制品
002347.SZ,泰尔股份,机械设备,通用设备,金属制品
002438.SZ,江苏神通,机械设备,通用设备,金属制品
002445.SZ,中南文化,机械设备,通用设备,金属制品
002514.SZ,宝馨科技,机械设备,通用设备,金属制品
002552.SZ,宝鼎科技,机械设备,通用设备,金属制品
002633.SZ,申科股份,机械设备,通用设备,金属制品
002795.SZ,永和智控,机械设备,通用设备,金属制品
002843.SZ,泰嘉股份,机械设备,通用设备,金属制品
002871.SZ,伟隆股份,机械设备,通用设备,金属制品
002877.SZ,智能自控,机械设备,通用设备,金属制品
002896.SZ,中大力德,机械设备,通用设备,金属制品
002931.SZ,锋龙股份,机械设备,通用设备,金属制品
300228.SZ,富瑞特装,机械设备,通用设备,金属制品
300260.SZ,新莱应材,机械设备,通用设备,金属制品
300402.SZ,宝色股份,机械设备,通用设备,金属制品
300421.SZ,力星股份,机械设备,通用设备,金属制品
300488.SZ,恒锋工具,机械设备,通用设备,金属制品
300718.SZ,长盛轴承,机械设备,通用设备,金属制品
300780.SZ,德恩精工,机械设备,通用设备,金属制品
300817.SZ,双飞集团,机械设备,通用设备,金属制品
300828.SZ,锐新科技,机械设备,通用设备,金属制品
300838.SZ,浙江力诺,机械设备,通用设备,金属制品
300885.SZ,海昌新材,机械设备,通用设备,金属制品
300943.SZ,春晖智控,机械设备,通用设备,金属制品
300946.SZ,恒而达,机械设备,通用设备,金属制品
300985.SZ,致远新能,机械设备,通用设备,金属制品
301137.SZ,哈焊华通,机械设备,通用设备,金属制品
301151.SZ,冠龙节能,机械设备,通用设备,金属制品
301255.SZ,通力科技,机械设备,通用设备,金属制品
301261.SZ,恒工精密,机械设备,通用设备,金属制品
301268.SZ,铭利达,机械设备,通用设备,金属制品
301309.SZ,万得凯,机械设备,通用设备,金属制品
301368.SZ,丰立智能,机械设备,通用设备,金属制品
301377.SZ,鼎泰高科,机械设备,通用设备,金属制品
301548.SZ,崇德科技,机械设备,通用设备,金属制品
301559.SZ,中集环科,机械设备,通用设备,金属制品
301596.SZ,瑞迪智驱,机械设备,通用设备,金属制品
600114.SH,东睦股份,机械设备,通用设备,金属制品
600421.SH,*ST华嵘,机械设备,通用设备,金属制品
600558.SH,大西洋,机械设备,通用设备,金属制品
600592.SH,龙溪股份,机械设备,通用设备,金属制品
600860.SH,京城股份,机械设备,通用设备,金属制品
600992.SH,贵绳股份,机械设备,通用设备,金属制品
601002.SH,晋亿实业,机械设备,通用设备,金属制品
601177.SH,杭齿前进,机械设备,通用设备,金属制品
603028.SH,赛福天,机械设备,通用设备,金属制品
603270.SH,金帝股份,机械设备,通用设备,金属制品
603278.SH,大业股份,机械设备,通用设备,金属制品
603308.SH,应流股份,机械设备,通用设备,金属制品
603400.SH,华之杰,机械设备,通用设备,金属制品
603667.SH,五洲新春,机械设备,通用设备,金属制品
603699.SH,纽威股份,机械设备,通用设备,金属制品
603915.SH,国茂股份,机械设备,通用设备,金属制品
603969.SH,银龙股份,机械设备,通用设备,金属制品
605100.SH,华丰股份,机械设备,通用设备,金属制品
688059.SH,华锐精密,机械设备,通用设备,金属制品
688257.SH,新锐股份,机械设备,通用设备,金属制品
688308.SH,欧科亿,机械设备,通用设备,金属制品
688355.SH,明志科技,机械设备,通用设备,金属制品
688379.SH,华光新材,机械设备,通用设备,金属制品
920002.BJ,万达轴承,机械设备,通用设备,金属制品
920082.BJ,方正阀门,机械设备,通用设备,金属制品
920169.BJ,七丰精工,机械设备,通用设备,金属制品
920223.BJ,荣亿精密,机械设备,通用设备,金属制品
920260.BJ,中寰股份,机械设备,通用设备,金属制品
920505.BJ,九菱科技,机械设备,通用设备,金属制品
920510.BJ,丰光精密,机械设备,通用设备,金属制品
920679.BJ,前进科技,机械设备,通用设备,金属制品
920693.BJ,阿为特,机械设备,通用设备,金属制品
920720.BJ,吉冈精密,机械设备,通用设备,金属制品
920943.BJ,优机股份,机械设备,通用设备,金属制品
002594.SZ,比亚迪,汽车,乘用车,电动乘用车
600733.SH,北汽蓝谷,汽车,乘用车,电动乘用车
601127.SH,赛力斯,汽车,乘用车,电动乘用车
000572.SZ,海马汽车,汽车,乘用车,综合乘用车
000625.SZ,长安汽车,汽车,乘用车,综合乘用车
600104.SH,上汽集团,汽车,乘用车,综合乘用车
601238.SH,广汽集团,汽车,乘用车,综合乘用车
601633.SH,长城汽车,汽车,乘用车,综合乘用车
000868.SZ,安凯客车,汽车,商用车,商用载客车
000957.SZ,中通客车,汽车,商用车,商用载客车
600066.SH,宇通客车,汽车,商用车,商用载客车
600303.SH,曙光股份,汽车,商用车,商用载客车
600686.SH,金龙汽车,汽车,商用车,商用载客车
000550.SZ,江铃汽车,汽车,商用车,商用载货车
000800.SZ,一汽解放,汽车,商用车,商用载货车
000951.SZ,中国重汽,汽车,商用车,商用载货车
301039.SZ,中集车辆,汽车,商用车,商用载货车
600006.SH,东风股份,汽车,商用车,商用载货车
600166.SH,福田汽车,汽车,商用车,商用载货车
600375.SH,汉马科技,汽车,商用车,商用载货车
600418.SH,江淮汽车,汽车,商用车,商用载货车
002105.SZ,信隆健康,汽车,摩托车及其他,其他运输设备
300994.SZ,久祺股份,汽车,摩托车及其他,其他运输设备
301322.SZ,绿通科技,汽车,摩托车及其他,其他运输设备
600099.SH,林海股份,汽车,摩托车及其他,其他运输设备
600679.SH,上海凤凰,汽车,摩托车及其他,其他运输设备
600818.SH,中路股份,汽车,摩托车及其他,其他运输设备
603529.SH,爱玛科技,汽车,摩托车及其他,其他运输设备
689009.SH,九号公司,汽车,摩托车及其他,其他运输设备
000913.SZ,钱江摩托,汽车,摩托车及其他,摩托车
003033.SZ,征和工业,汽车,摩托车及其他,摩托车
301345.SZ,涛涛车业,汽车,摩托车及其他,摩托车
601777.SH,千里科技,汽车,摩托车及其他,摩托车
603129.SH,春风动力,汽车,摩托车及其他,摩托车
603766.SH,隆鑫通用,汽车,摩托车及其他,摩托车
603776.SH,永安行,汽车,摩托车及其他,摩托车
603787.SH,新日股份,汽车,摩托车及其他,摩托车
920058.BJ,华洋赛车,汽车,摩托车及其他,摩托车
000701.SZ,厦门信达,汽车,汽车服务,汽车经销商
600335.SH,国机汽车,汽车,汽车服务,汽车经销商
600386.SH,北巴传媒,汽车,汽车服务,汽车经销商
600653.SH,申华控股,汽车,汽车服务,汽车经销商
600822.SH,上海物贸,汽车,汽车服务,汽车经销商
920030.BJ,德众汽车,汽车,汽车服务,汽车经销商
000757.SZ,浩物股份,汽车,汽车服务,汽车综合服务
300825.SZ,阿尔特,汽车,汽车服务,汽车综合服务
301215.SZ,中汽股份,汽车,汽车服务,汽车综合服务
600676.SH,交运股份,汽车,汽车服务,汽车综合服务
601965.SH,中国汽研,汽车,汽车服务,汽车综合服务
000887.SZ,中鼎股份,汽车,汽车零部件,其他汽车零部件
001311.SZ,多利科技,汽车,汽车零部件,其他汽车零部件
002101.SZ,广东鸿图,汽车,汽车零部件,其他汽车零部件
002190.SZ,成飞集成,汽车,汽车零部件,其他汽车零部件
002328.SZ,新朋股份,汽车,汽车零部件,其他汽车零部件
002510.SZ,天汽模,汽车,汽车零部件,其他汽车零部件
002547.SZ,春兴精工,汽车,汽车零部件,其他汽车零部件
002765.SZ,蓝黛科技,汽车,汽车零部件,其他汽车零部件
002921.SZ,联诚精密,汽车,汽车零部件,其他汽车零部件
002965.SZ,祥鑫科技,汽车,汽车零部件,其他汽车零部件
002976.SZ,瑞玛精密,汽车,汽车零部件,其他汽车零部件
002997.SZ,瑞鹄模具,汽车,汽车零部件,其他汽车零部件
300237.SZ,ST美晨,汽车,汽车零部件,其他汽车零部件
300473.SZ,德尔股份,汽车,汽车零部件,其他汽车零部件
300643.SZ,万通智控,汽车,汽车零部件,其他汽车零部件
300707.SZ,威唐工业,汽车,汽车零部件,其他汽车零部件
300816.SZ,艾可蓝,汽车,汽车零部件,其他汽车零部件
300912.SZ,凯龙高科,汽车,汽车零部件,其他汽车零部件
300926.SZ,博俊科技,汽车,汽车零部件,其他汽车零部件
300969.SZ,恒帅股份,汽车,汽车零部件,其他汽车零部件
300998.SZ,宁波方正,汽车,汽车零部件,其他汽车零部件
301000.SZ,肇民科技,汽车,汽车零部件,其他汽车零部件
301005.SZ,超捷股份,汽车,汽车零部件,其他汽车零部件
301022.SZ,海泰科,汽车,汽车零部件,其他汽车零部件
301181.SZ,标榜股份,汽车,汽车零部件,其他汽车零部件
301186.SZ,超达装备,汽车,汽车零部件,其他汽车零部件
301233.SZ,盛帮股份,汽车,汽车零部件,其他汽车零部件
301298.SZ,东利机械,汽车,汽车零部件,其他汽车零部件
301535.SZ,浙江华远,汽车,汽车零部件,其他汽车零部件
301613.SZ,新铝时代,汽车,汽车零部件,其他汽车零部件
301680.SZ,固德电材,汽车,汽车零部件,其他汽车零部件
600480.SH,凌云股份,汽车,汽车零部件,其他汽车零部件
600523.SH,贵航股份,汽车,汽车零部件,其他汽车零部件
601279.SH,英利汽车,汽车,汽车零部件,其他汽车零部件
603006.SH,联明股份,汽车,汽车零部件,其他汽车零部件
603048.SH,浙江黎明,汽车,汽车零部件,其他汽车零部件
603109.SH,神驰机电,汽车,汽车零部件,其他汽车零部件
603119.SH,浙江荣泰,汽车,汽车零部件,其他汽车零部件
603190.SH,亚通精工,汽车,汽车零部件,其他汽车零部件
603197.SH,保隆科技,汽车,汽车零部件,其他汽车零部件
603201.SH,常润股份,汽车,汽车零部件,其他汽车零部件
603210.SH,泰鸿万立,汽车,汽车零部件,其他汽车零部件
603211.SH,晋拓股份,汽车,汽车零部件,其他汽车零部件
603239.SH,浙江仙通,汽车,汽车零部件,其他汽车零部件
603348.SH,文灿股份,汽车,汽车零部件,其他汽车零部件
603352.SH,至信股份,汽车,汽车零部件,其他汽车零部件
603358.SH,华达科技,汽车,汽车零部件,其他汽车零部件
603655.SH,朗博科技,汽车,汽车零部件,其他汽车零部件
603768.SH,常青股份,汽车,汽车零部件,其他汽车零部件
603917.SH,合力科技,汽车,汽车零部件,其他汽车零部件
603922.SH,金鸿顺,汽车,汽车零部件,其他汽车零部件
605018.SH,长华集团,汽车,汽车零部件,其他汽车零部件
605319.SH,无锡振华,汽车,汽车零部件,其他汽车零部件
688021.SH,奥福科技,汽车,汽车零部件,其他汽车零部件
688737.SH,中自科技,汽车,汽车零部件,其他汽车零部件
920221.BJ,易实精密,汽车,汽车零部件,其他汽车零部件
920247.BJ,华密新材,汽车,汽车零部件,其他汽车零部件
000030.SZ,富奥股份,汽车,汽车零部件,底盘与发动机系统
000338.SZ,潍柴动力,汽车,汽车零部件,底盘与发动机系统
000559.SZ,万向钱潮,汽车,汽车零部件,底盘与发动机系统
000570.SZ,苏常柴A,汽车,汽车零部件,底盘与发动机系统
000581.SZ,威孚高科,汽车,汽车零部件,底盘与发动机系统
000678.SZ,襄阳轴承,汽车,汽车零部件,底盘与发动机系统
000816.SZ,智慧农业,汽车,汽车零部件,底盘与发动机系统
000880.SZ,潍柴重机,汽车,汽车零部件,底盘与发动机系统
000903.SZ,ST云动,汽车,汽车零部件,底盘与发动机系统
000981.SZ,山子高科,汽车,汽车零部件,底盘与发动机系统
001282.SZ,三联锻造,汽车,汽车零部件,底盘与发动机系统
001285.SZ,瑞立科密,汽车,汽车零部件,底盘与发动机系统
001380.SZ,华纬科技,汽车,汽车零部件,底盘与发动机系统
002126.SZ,银轮股份,汽车,汽车零部件,底盘与发动机系统
002265.SZ,建设工业,汽车,汽车零部件,底盘与发动机系统
002283.SZ,天润工业,汽车,汽车零部件,底盘与发动机系统
002284.SZ,亚太股份,汽车,汽车零部件,底盘与发动机系统
002363.SZ,隆基机械,汽车,汽车零部件,底盘与发动机系统
002406.SZ,远东传动,汽车,汽车零部件,底盘与发动机系统
002434.SZ,万里扬,汽车,汽车零部件,底盘与发动机系统
002448.SZ,中原内配,汽车,汽车零部件,底盘与发动机系统
002472.SZ,双环传动,汽车,汽车零部件,底盘与发动机系统
002536.SZ,飞龙股份,汽车,汽车零部件,底盘与发动机系统
002553.SZ,南方精工,汽车,汽车零部件,底盘与发动机系统
002590.SZ,万安科技,汽车,汽车零部件,底盘与发动机系统
002592.SZ,ST八菱,汽车,汽车零部件,底盘与发动机系统
002703.SZ,浙江世宝,汽车,汽车零部件,底盘与发动机系统
002708.SZ,光洋股份,汽车,汽车零部件,底盘与发动机系统
002715.SZ,登云股份,汽车,汽车零部件,底盘与发动机系统
002806.SZ,华锋股份,汽车,汽车零部件,底盘与发动机系统
300176.SZ,鸿特科技,汽车,汽车零部件,底盘与发动机系统
300258.SZ,精锻科技,汽车,汽车零部件,底盘与发动机系统
300375.SZ,鹏翎股份,汽车,汽车零部件,底盘与发动机系统
300507.SZ,苏奥传感,汽车,汽车零部件,底盘与发动机系统
300547.SZ,川环科技,汽车,汽车零部件,底盘与发动机系统
300580.SZ,贝斯特,汽车,汽车零部件,底盘与发动机系统
300585.SZ,奥联电子,汽车,汽车零部件,底盘与发动机系统
300611.SZ,美力科技,汽车,汽车零部件,底盘与发动机系统
300680.SZ,隆盛科技,汽车,汽车零部件,底盘与发动机系统
300694.SZ,蠡湖股份,汽车,汽车零部件,底盘与发动机系统
300733.SZ,西菱动力,汽车,汽车零部件,底盘与发动机系统
301007.SZ,德迈仕,汽车,汽车零部件,底盘与发动机系统
301020.SZ,密封科技,汽车,汽车零部件,底盘与发动机系统
301072.SZ,中捷精工,汽车,汽车零部件,底盘与发动机系统
301119.SZ,正强股份,汽车,汽车零部件,底盘与发动机系统
301170.SZ,锡南科技,汽车,汽车零部件,底盘与发动机系统
301192.SZ,泰祥股份,汽车,汽车零部件,底盘与发动机系统
301225.SZ,恒勃股份,汽车,汽车零部件,底盘与发动机系统
301229.SZ,纽泰格,汽车,汽车零部件,底盘与发动机系统
